ann.probe	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	g.omim	n.ann.tsp	g.name	v.pb.csc	set.a.pb	lv_set.a	nov_set.a	lv_csc_nSetA	g.lv7.ALL	g.lv6.csc.Esc	g.lv5.p.csc	g.lv3.csc	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
228851_s_at	-0.10091038	0.492359899	1	2029	ENSA	chr1q21.2	603061	22	endosulfine alpha	0	1	0	1	0	0	0	0	0	atrt	0.262518196	0.28662184	0.305118562
214591_at	-0.069731734	-0.487326439	1	56062	KLHL4	chrXq21.3	300348	3	kelch-like 4 (Drosophila)	0	1	0	1	0	0	0	0	0	atrt	0.246023301	0.26170965	0.182758969
225087_at	0.107431601	0.118201332	1	123811	C16orf63	chr16p13.11	---	3	chromosome 16 open reading frame 63	0	1	0	1	0	0	0	0	0	atrt	0.194395429	0.301047934	0.395856581
204540_at	0.358699167	1.347187063	1	1917	EEF1A2	chr20q13.3	602959	5	eukaryotic translation elongation factor 1 alpha 2	0	1	0	1	0	0	0	0	0	atrt	0.224546201	0.242445162	0.305993749
214548_x_at	-0.015683673	1.071604723	1	2778	GNAS	chr20q13.3	102200 /// 103580 /// 139320 /// 166350 /// 174800 /// 219090 /// 603233 /// 612463	31	GNAS complex locus	1	1	1	0	0	0	0	0	1	atrt	0.222229934	0.199268392	0.447430276
205533_s_at	0.18960459	0.435672136	1	1004	CDH6	chr5p15.1-p14	603007	3	"cadherin 6, type 2, K-cadherin (fetal kidney)"	0	1	0	1	0	0	0	0	0	atrt	0.2673462	0.24184337	0.246204839
208805_at	-0.212189803	0.194266287	2	5687   9692	KIAA0391 /// PSMA6	chr14q13 /// chr14q13.2	602855 /// 609947	11	"KIAA0391 /// proteasome (prosome, macropain) subunit, alpha type, 6"	0	1	0	1	0	0	0	0	0	atrt	0.209664012	0.191881437	0.356953888
239570_at	-0.614075751	-0.878095661	1	5861	RAB1A	chr2p14	179508	5	"GTP-binding protein (RAB1A) mRNA, 3' untranslated region"	0	1	0	1	0	0	0	0	0	atrt	0.220986884	0.313513006	0.416927174
219697_at	-0.367794215	-1.324824744	1	9956	HS3ST2	chr16p12	604056	6	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	1	1	1	0	0	0	0	0	1	atrt	0.189497929	0.186791451	0.207699077
227271_at	0.081250183	-1.262732513	1	2256	FGF11	chr17p13.1	601514	4	fibroblast growth factor 11	0	1	0	1	0	0	0	0	0	atrt	0.216423503	0.194663168	0.328332912
224130_s_at	-0.364470248	0.462904214	1	10011	SRA1	chr5q31.3	603819	7	steroid receptor RNA activator 1	0	1	0	1	0	0	0	0	0	atrt	0.22207644	0.265653724	0.387714373
210969_at	0.326341953	0.8522212	1	5586	PKN2	chr1p22.2	602549	1	protein kinase N2	0	1	0	1	0	0	0	0	0	atrt	0.234022393	0.213271261	0.211473702
238542_at	0.436540154	1.973463103	1	80328	ULBP2	chr6q25	605698	5	UL16 binding protein 2	1	1	1	0	0	0	1	0	0	atrt	0.25468029	0.226134669	0.218078162
225827_at	0.29091523	0.953071566	1	27161	EIF2C2	chr8q24	606229	2	"eukaryotic translation initiation factor 2C, 2"	0	1	0	1	0	0	0	0	0	atrt	0.252869344	0.271025055	0.248522661
205091_x_at	0.322937656	1.093097261	1	5965	RECQL	chr12p12	600537	7	RecQ protein-like (DNA helicase Q1-like)	0	1	0	1	0	0	0	0	0	atrt	0.21730026	0.336830599	0.475119238
224844_at	0.443493804	0.947940436	1	57606	SLAIN2	chr4p12	610492	3	"SLAIN motif family, member 2"	0	1	0	1	0	0	0	0	0	atrt	0.263074965	0.350555224	0.414422029
201427_s_at	-0.056739198	-1.062961061	1	6414	SEPP1	chr5q31	601484	7	"selenoprotein P, plasma, 1"	0	1	0	1	0	0	0	0	0	atrt	0.238999373	0.215839045	0.433525665
230619_at	0.402288172	0.420281457	1	405	ARNT	chr1q21	126110	8	aryl hydrocarbon receptor nuclear translocator	0	1	0	1	0	0	0	0	0	atrt	0.222883553	0.194561661	0.236497148
224062_x_at	-0.315058696	-0.837046564	1	9622	KLK4	chr19q13.41	204700 /// 603767	3	kallikrein-related peptidase 4	0	1	0	1	0	0	0	0	0	atrt	0.236711431	0.32013343	0.363017579
213790_at	0.108742889	0.485584887	1	8038	ADAM12	chr10q26.3	602714	1	ADAM metallopeptidase domain 12	0	1	0	1	0	0	0	0	0	atrt	0.264509508	0.249908765	0.220653118
206912_at	0.063776366	0.63185579	1	2304	FOXE1	chr9q22	241850 /// 602617	3	forkhead box E1 (thyroid transcription factor 2)	0	1	1	0	0	0	0	0	0	atrt	0.238622845	0.261311193	0.389236622
226212_s_at	0.145780843	-0.573744096	1	3643	INSR	chr19p13.3-p13.2	147670 /// 246200 /// 262190 /// 609968 /// 610549	4	insulin receptor	0	1	0	1	0	0	0	0	0	atrt	0.230973963	0.211316754	0.371481894
201971_s_at	0.4005928	1.5327599	1	523	ATP6V1A	chr3q13.2-q13.31	607027	6	"ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A"	1	1	1	0	0	0	0	0	1	atrt	0.26550623	0.26815853	0.363297491
201247_at	0.656182494	0.123011621	1	6721	SREBF2	chr22q13	600481	1	sterol regulatory element binding transcription factor 2	0	1	0	1	0	0	0	0	0	atrt	0.226511648	0.270934935	0.370444439
208216_at	0.258037549	1.064681934	1	1748	DLX4	chr17q21.33	601911	7	distal-less homeobox 4	0	1	0	1	0	0	0	0	0	atrt	0.238031298	0.192055546	0.183268798
1553963_at	-0.57654308	-0.240073028	1	388	RHOB	chr2p24	165370	4	"ras homolog gene family, member B"	0	1	0	1	0	0	0	0	0	atrt	0.15858256	0.183861339	0.276777013
218807_at	-0.005367289	-0.160778566	1	10451	VAV3	chr1p13.3	605541	5	vav 3 guanine nucleotide exchange factor	0	1	0	1	0	0	0	0	0	atrt	0.242431419	0.228972354	0.395050209
220060_s_at	-0.147882935	-0.002032825	1	55010	C12orf48	chr12q23.2	---	3	chromosome 12 open reading frame 48	0	1	0	1	0	0	0	0	0	atrt	0.255856936	0.324164554	0.42977385
213943_at	0.319560235	0.246609482	1	7291	TWIST1	chr7p21.2	101400 /// 601622	2	twist homolog 1 (Drosophila)	0	1	0	1	0	0	0	0	0	atrt	0.277738889	0.278573146	0.335018426
221499_s_at	0.64421139	1.040706746	1	8675	STX16	chr20q13.32	603233 /// 603666	10	syntaxin 16	0	1	0	1	0	0	0	0	0	atrt	0.241395453	0.279735886	0.258523521
1554680_s_at	-0.47783867	-0.768315598	1	3788	KCNS2	chr8q22	602906	4	"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2"	0	1	0	1	0	0	0	0	0	atrt	0.185263911	0.226970793	0.385001944
230425_at	0.170039393	-0.651546736	1	2047	EPHB1	chr3q21-q23	600600	3	EPH receptor B1	0	1	0	1	0	0	0	0	0	atrt	0.283329717	0.26724102	0.328064706
200981_x_at	-0.030748862	0.937751049	1	2778	GNAS	chr20q13.3	102200 /// 103580 /// 139320 /// 166350 /// 174800 /// 219090 /// 603233 /// 612463	33	GNAS complex locus	0	1	0	1	0	0	0	0	0	atrt	0.230485255	0.212899062	0.45076313
220551_at	-0.035359665	-0.02484288	1	57084	SLC17A6	chr11p14.3	607563	3	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6"	0	1	0	1	0	0	0	0	0	atrt	0.220846563	0.248599173	0.252223556
203037_s_at	0.193430132	0.601584447	1	9788	MTSS1	chr8p22	608486	6	metastasis suppressor 1	0	1	0	1	0	0	0	0	0	atrt	0.168584665	0.216710314	0.383114071
205436_s_at	-1.013193071	0.035206941	1	3014	H2AFX	chr11q23.2-q23.3	601772	5	"H2A histone family, member X"	0	1	1	0	0	0	0	0	0	atrt	0.233017083	0.244988075	0.339155806
227958_s_at	-0.066644499	-0.31050837	1	2934	GSN	chr9q33	105120 /// 137350	30	"CDNA FLJ38961 fis, clone NT2RI2000276, highly similar to Gelsolin precursor"	0	1	0	1	0	0	0	0	0	atrt	0.187319462	0.20215691	0.389055497
207464_at	0.031754504	0.586328656	1	10768	AHCYL1	chr1p13.2	607826	1	S-adenosylhomocysteine hydrolase-like 1	0	1	0	1	0	0	0	0	0	atrt	0.249653697	0.165205021	0.277108814
223156_at	-0.511095381	0.053346858	1	51649	MRPS23	chr17q22-q23	611985	4	mitochondrial ribosomal protein S23	0	1	0	1	0	0	0	0	0	atrt	0.224153139	0.235315722	0.305328816
243629_x_at	0.253285834	0.504827141	1	4241	MFI2	chr3q28-q29	155750	1	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	0	1	0	1	0	0	0	0	0	atrt	0.239301006	0.253314984	0.325796933
219107_at	-0.320370253	-0.91385537	1	63827	BCAN	chr1q31	600347	9	brevican	0	1	0	1	0	0	0	0	0	atrt	0.17157016	0.30275064	0.344747865
228213_at	-0.46720591	0.609328609	1	55766	H2AFJ	chr12p12	---	1	"H2A histone family, member J"	0	1	1	0	0	0	0	0	0	atrt	0.195380121	0.223375755	0.189631422
242823_at	-0.18967157	-0.555653862	1	170692	ADAMTS18	chr16q23	607512	4	Full length insert cDNA clone ZD16H11	0	1	0	1	0	0	0	0	0	atrt	0.216741954	0.180623458	0.264032594
208704_x_at	0.103659922	-0.230170353	1	334	APLP2	chr11q23-q25|11q24	104776	7	amyloid beta (A4) precursor-like protein 2	0	1	0	1	0	0	0	0	0	atrt	0.235924232	0.189866809	0.342551515
210221_at	0.098535773	-1.108829163	1	1136	CHRNA3	chr15q24	118503 /// 612052	8	"cholinergic receptor, nicotinic, alpha 3"	0	1	0	1	0	0	0	0	0	atrt	0.238804056	0.244684877	0.376572973
210583_at	-0.184783986	-0.726046919	1	84271	POLDIP3	chr22q13.2	611520	11	"polymerase (DNA-directed), delta interacting protein 3"	0	1	0	1	0	0	0	0	0	atrt	0.163523237	0.18331659	0.424395401
236711_at	-0.828264309	-0.914991757	1	84107	ZIC4	chr3q24	608948	7	Zic family member 4	0	1	0	1	0	0	0	0	0	atrt	0.183683716	0.251657381	0.296974153
202203_s_at	0.345518132	0.623017374	1	267	AMFR	chr16q21	603243	2	autocrine motility factor receptor	0	1	0	1	0	0	0	0	0	atrt	0.273773759	0.265511521	0.365318359
201639_s_at	0.065009507	0.452717864	1	29894	CPSF1	chr8q24.23	606027	5	"cleavage and polyadenylation specific factor 1, 160kDa"	0	1	0	1	0	0	0	0	0	atrt	0.240664222	0.229770586	0.384948774
238682_at	-0.537658476	0.387286631	1	257236	CCDC96	chr4p16.1	---	2	coiled-coil domain containing 96	0	1	0	1	0	0	0	0	0	atrt	0.236281545	0.179024736	0.417635039
1553741_at	0.054006644	-1.697862238	1	148645	C1orf211	chr1p36.31	---	1	chromosome 1 open reading frame 211	1	1	1	0	0	0	0	1	0	atrt	0.191596917	0.300221563	0.229939098
236017_at	0.596265516	0.65881203	1	51265	CDKL3	chr5q31	608459	4	cyclin-dependent kinase-like 3	0	1	0	1	0	0	0	0	0	atrt	0.214083363	0.207609032	0.272519896
208248_x_at	0.198931975	0.002497662	1	334	APLP2	chr11q23-q25|11q24	104776	10	amyloid beta (A4) precursor-like protein 2	0	1	0	1	0	0	0	0	0	atrt	0.228825704	0.185312797	0.337106093
223704_s_at	-0.320414365	0.015800231	1	10655	DMRT2	chr9p24.3	604935	11	doublesex and mab-3 related transcription factor 2	0	1	0	1	0	0	0	0	0	atrt	0.193713224	0.170152246	0.355929656
55616_at	-0.239651073	-0.661029958	1	93210	PERLD1	chr17q12	611801	9	per1-like domain containing 1	0	1	0	1	0	0	0	0	0	atrt	0.188868071	0.227001619	0.238363647
207212_at	-0.623897772	-0.932625943	1	6550	SLC9A3	chr5p15.3	182307	5	"solute carrier family 9 (sodium/hydrogen exchanger), member 3"	0	1	0	1	0	0	0	0	0	atrt	0.17538248	0.219924536	0.353819774
200780_x_at	-0.031579263	0.911858387	1	2778	GNAS	chr20q13.3	102200 /// 103580 /// 139320 /// 166350 /// 174800 /// 219090 /// 603233 /// 612463	29	GNAS complex locus	0	1	0	1	0	0	0	0	0	atrt	0.225551679	0.207737536	0.449777128
201879_at	0.396751736	0.56130392	1	25820	ARIH1	chr15q24	605624	2	"ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)"	0	1	0	1	0	0	0	0	0	atrt	0.245625287	0.243799669	0.282615548
206699_x_at	-0.073644477	-1.25158024	1	4861	NPAS1	chr19q13.2-q13.3	603346	1	neuronal PAS domain protein 1	0	1	0	1	0	0	0	0	0	atrt	0.262009753	0.239718472	0.262814118
243857_at	0.790957911	1.266258517	1	9643	MORF4L2	chrXq22	300409	1	Mrgx mRNA for MRGX	0	1	0	1	0	0	0	0	0	atrt	0.190202814	0.157984012	0.308537482
214097_at	-0.551930421	-0.497595161	1	6227	RPS21	chr20q13.3	180477	2	ribosomal protein S21	0	1	0	1	0	0	0	0	0	atrt	0.215670842	0.213094992	0.334907348
213276_at	0.024836078	-0.240429125	1	816	CAMK2B	chr22q12|7p14.3-p14.1	607707	1	calcium/calmodulin-dependent protein kinase II beta	0	1	0	1	0	0	0	0	0	atrt	0.190888993	0.172699518	0.408822323
224864_at	-0.444476569	0.349799918	1	10011	SRA1	chr5q31.3	603819	3	steroid receptor RNA activator 1	0	1	0	1	0	0	0	0	0	atrt	0.215453581	0.245910649	0.383435106
215259_s_at	0.386923006	0.208396881	1	199731	CADM4	chr19q13.31	609744	3	cell adhesion molecule 4	0	1	0	1	0	0	0	0	0	atrt	0.235712923	0.221829417	0.2133184
232846_s_at	0.104417256	-0.275307497	1	64072	CDH23	chr10q21-q22	601067 /// 601386 /// 605516	14	cadherin-like 23	0	1	0	1	0	0	0	0	0	atrt	0.185488387	0.248597299	0.208482104
219203_at	-0.634850813	-0.05550798	1	51016	FAM158A	chr14q11.2	---	4	"family with sequence similarity 158, member A"	0	1	0	1	0	0	0	0	0	atrt	0.245874957	0.267820678	0.392980788
223772_s_at	-0.238152241	0.554856193	1	25963	TMEM87A	chr15q15.1	---	1	transmembrane protein 87A	0	1	0	1	0	0	0	0	0	atrt	0.219648401	0.303759297	0.312717696
213344_s_at	-0.843536633	-0.928292985	1	3014	H2AFX	chr11q23.2-q23.3	601772	103	H2A.X mRNA encoding histone H2A.X	0	1	0	1	0	0	0	0	0	atrt	0.209080664	0.264998251	0.329959726
208703_s_at	0.160217987	0.494593251	1	334	APLP2	chr11q23-q25|11q24	104776	10	amyloid beta (A4) precursor-like protein 2	0	1	0	1	0	0	0	0	0	atrt	0.235514945	0.202543807	0.369351946
229397_s_at	-0.282962393	0.814903292	1	2909	GRLF1	chr19q13.3	605277	17	"CDNA FLJ56603 complete cds, highly similar to Glucocorticoid receptor DNA-binding factor 1"	0	1	0	1	0	0	0	0	0	atrt	0.242339799	0.260972296	0.33401523
201733_at	0.211614824	0.900970236	1	1182	CLCN3	chr4q33	600580	5	chloride channel 3	0	1	0	1	0	0	0	0	0	atrt	0.227585511	0.308762467	0.405188898
209715_at	-0.534017606	-0.100172788	1	23468	CBX5	chr12q13.13	604478	9	"chromobox homolog 5 (HP1 alpha homolog, Drosophila)"	0	1	0	1	0	0	0	0	0	atrt	0.238613768	0.263702614	0.390412439
226450_at	-0.054346297	-0.956725186	1	3643	INSR	chr19p13.3-p13.2	147670 /// 246200 /// 262190 /// 609968 /// 610549	4	insulin receptor	0	1	0	1	0	0	0	0	0	atrt	0.225426433	0.182697369	0.361592942
212918_at	0.237303739	0.433981342	1	5965	RECQL	chr12p12	600537	2	RecQ protein-like (DNA helicase Q1-like)	0	1	0	1	0	0	0	0	0	atrt	0.22859905	0.335139374	0.484605162
215042_at	-0.35764977	-0.531647423	1	654	BMP6	chr6p24-p23	112266	3	bone morphogenetic protein 6	0	1	0	1	0	0	0	0	0	atrt	0.216552856	0.199724974	0.341432227
225077_at	0.540814937	0.852761382	1	1106	CHD2	chr15q26	602119	2	chromodomain helicase DNA binding protein 2	0	1	0	1	0	0	0	0	0	atrt	0.2407564	0.301723453	0.431789601
1552953_a_at	-0.796177755	-0.770341555	1	4761	NEUROD2	chr17q12	601725	4	neurogenic differentiation 2	0	1	0	1	0	0	0	0	0	atrt	0.235716998	0.277995148	0.365726453
216609_at	0.04757852	0.109803659	1	7295	TXN	chr9q31	187700	1	Full length insert cDNA clone YI46D09	0	1	0	1	0	0	0	0	0	atrt	0.228276544	0.229104444	0.299699732
222530_s_at	0.068320183	0.599314463	1	8195	MKKS	chr20p12	209900 /// 236700 /// 604896	9	McKusick-Kaufman syndrome	0	1	0	1	0	0	0	0	0	atrt	0.214057293	0.224883183	0.344423719
202164_s_at	0.185691875	0.867848809	1	9337	CNOT8	chr5q31-q33	603731	7	"CCR4-NOT transcription complex, subunit 8"	0	1	0	1	0	0	0	0	0	atrt	0.197457453	0.222206403	0.384190339
234165_at	0.015048742	-0.460324527	1	5729	PTGDR	chr14q22.1	604687 /// 607277	3	prostaglandin D2 receptor (DP)	0	1	0	1	0	0	0	0	0	atrt	0.186048242	0.250040812	0.432332823
205251_at	-0.216775817	0.496618591	1	8864	PER2	chr2q37.3	603426 /// 604348	3	period homolog 2 (Drosophila)	0	1	0	1	0	0	0	0	0	atrt	0.233646796	0.18321429	0.416965723
214474_at	0.355500624	-0.646167982	1	5565	PRKAB2	chr1q21.1	602741	4	"protein kinase, AMP-activated, beta 2 non-catalytic subunit"	0	1	0	1	0	0	0	0	0	atrt	0.239567229	0.282773471	0.235915
203201_at	-0.253832395	-0.310987141	1	5373	PMM2	chr16p13.3-p13.2	212065 /// 601785	5	phosphomannomutase 2	0	1	0	1	0	0	0	0	0	atrt	0.216601601	0.2130754	0.332564477
244133_at	0.6147827	-0.764868226	1	25862	USP49	chr6p21	---	1	ubiquitin specific peptidase 49	0	1	1	0	0	0	0	0	0	atrt	0.207049308	0.21040596	0.329923401
212273_x_at	-0.026361616	0.943090758	1	2778	GNAS	chr20q13.3	102200 /// 103580 /// 139320 /// 166350 /// 174800 /// 219090 /// 603233 /// 612463	29	GNAS complex locus	0	1	0	1	0	0	0	0	0	atrt	0.22620509	0.205403978	0.450579389
234740_at	-0.291038505	-0.907062966	1	8555	CDC14B	chr9q22.33	603505	1	"CDC14 cell division cycle 14 homolog B (S. cerevisiae) (CDC14B), transcript variant 2, mRNA"	0	1	0	1	0	0	0	0	0	atrt	0.215347047	0.21337822	0.370395348
206794_at	-0.035414519	-0.860598205	1	2066	ERBB4	chr2q33.3-q34	600543	4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	0	1	0	1	0	0	0	0	0	atrt	0.200198795	0.17333585	0.435608149
226958_s_at	-0.558713911	-0.803390519	1	400569	MED11	chr17p13.2	612383	3	mediator complex subunit 11	0	1	0	1	0	0	0	0	0	atrt	0.188091413	0.203143194	0.386702179
206309_at	0.017751144	-1.85130435	1	11061	LECT1	chr13q14-q21	605147	1	leukocyte cell derived chemotaxin 1	1	1	1	0	0	1	0	0	0	atrt	0.196319151	0.194941784	0.433695239
227706_at	-0.657142122	0.667002702	1	84501	SPIRE2	chr16q24	609217	6	spire homolog 2 (Drosophila)	0	1	0	1	0	0	0	0	0	atrt	0.255964775	0.17921034	0.235900508
201248_s_at	0.537925259	0.385187539	1	6721	SREBF2	chr22q13	600481	6	sterol regulatory element binding transcription factor 2	0	1	0	1	0	0	0	0	0	atrt	0.240853382	0.305076168	0.359040953
201165_s_at	0.368476419	0.597726174	1	9698	PUM1	chr1p35.2	607204	6	pumilio homolog 1 (Drosophila)	0	1	0	1	0	0	0	0	0	atrt	0.19894309	0.181920579	0.428318115
219787_s_at	0.175607613	0.517111372	1	1894	ECT2	chr3q26.1-q26.2	600586	6	epithelial cell transforming sequence 2 oncogene	0	1	0	1	0	0	0	0	0	atrt	0.224747734	0.326065104	0.410949764
213348_at	0.950670453	-0.583954675	1	1028	CDKN1C	chr11p15.5	130650 /// 600856	5	"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"	0	1	1	0	0	0	0	0	0	br	0.219233611	0.211670851	0.180526825
228358_at	0.114902169	-0.980954614	1	6666	SOX12	chr20p13	601947	2	SRY (sex determining region Y)-box 12	0	1	0	1	0	0	0	0	0	br	0.197636746	0.212160197	0.218334074
227237_x_at	-0.304385039	-0.44904834	2	732419   83858	ATAD3B /// LOC732419	chr1p36.33	612317	11	"ATPase family, AAA domain containing 3B /// similar to AAA-ATPase  TOB3"	0	1	0	1	0	0	0	0	0	br	0.223825745	0.248900975	0.32061877
224855_at	-0.103787797	-0.580650314	1	29920	PYCR2	chr1q42.12	---	8	"pyrroline-5-carboxylate reductase family, member 2"	0	1	0	1	0	0	0	0	0	br	0.232280979	0.228815662	0.294967326
204017_at	0.363295934	1.361724937	1	11015	KDELR3	chr22q13.1	---	4	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	0	1	0	1	0	0	0	0	0	br	0.248273265	0.236254338	0.432028237
1565737_at	-0.231763086	-1.089355292	1	6344	SCTR	chr2q14.1	182098	8	secretin receptor	0	1	0	1	0	0	0	0	0	br	0.190973124	0.301992574	0.391587917
204420_at	-0.139055518	0.870349927	1	8061	FOSL1	chr11q13	136515	4	FOS-like antigen 1	0	1	0	1	0	0	0	0	0	br	0.272156219	0.243676262	0.386650131
217053_x_at	-0.178906865	-0.51263829	1	2115	ETV1	chr7p21.3	600541	1	ets variant 1	0	1	0	1	0	0	0	0	0	br	0.271133085	0.251766268	0.310533611
208345_s_at	0.08429828	-0.866219095	1	5453	POU3F1	chr1p34.1	602479	3	POU class 3 homeobox 1	0	1	0	1	0	0	0	0	0	br	0.212619423	0.167880257	0.256081162
211737_x_at	-0.018071747	-1.072124574	1	5764	PTN	chr7q33-q34	162095	4	pleiotrophin	0	1	0	1	0	0	0	0	0	br	0.282281546	0.298626056	0.393004433
217061_s_at	-0.21502677	-0.768059367	1	2115	ETV1	chr7p21.3	600541	16	ets variant 1	0	1	0	1	0	0	0	0	0	br	0.275653443	0.260250784	0.309019141
211938_at	0.531345164	0.191884991	1	1975	EIF4B	chr12q13.13	603928	5	eukaryotic translation initiation factor 4B	0	1	0	1	0	0	0	0	0	br	0.201168075	0.203395756	0.416177202
226705_at	-0.122912583	-1.272311581	1	2260	FGFR1	chr8p11.2-p11.1	101600 /// 123150 /// 136350 /// 147950	9	fibroblast growth factor receptor 1	0	1	0	1	0	0	0	0	0	br	0.282999854	0.269485817	0.402935543
218222_x_at	0.358174354	1.364901108	1	405	ARNT	chr1q21	126110	13	aryl hydrocarbon receptor nuclear translocator	0	1	0	1	0	0	0	0	0	br	0.226360146	0.321851585	0.275389461
202404_s_at	0.008230125	-0.720296694	1	1278	COL1A2	chr7q22.1	120160 /// 130060 /// 166220 /// 166710 /// 225320 /// 259420	6	"collagen, type I, alpha 2"	0	1	0	1	0	0	0	0	0	br	0.293623331	0.295297748	0.433645983
211116_at	-0.342857243	-0.030118451	1	6549	SLC9A2	chr2q11.2	600530	5	"solute carrier family 9 (sodium/hydrogen exchanger), member 2"	0	1	0	1	0	0	0	0	0	br	0.182076628	0.194633127	0.251239042
216705_s_at	0.213522104	0.328252669	1	100	ADA	chr20q12-q13.11	102700 /// 608958	6	adenosine deaminase	0	1	0	1	0	0	0	0	0	br	0.19738582	0.253473135	0.306942555
204639_at	0.328184632	0.009563139	1	100	ADA	chr20q12-q13.11	102700 /// 608958	7	adenosine deaminase	0	1	0	1	0	0	0	0	0	br	0.201347211	0.261373324	0.355710902
214402_s_at	-0.020299345	-0.078503052	1	9814	SFI1	chr22q12.2	---	11	"Sfi1 homolog, spindle assembly associated (yeast)"	0	1	0	1	0	0	0	0	0	br	0.25030302	0.26558502	0.393983382
1565604_at	-0.143670578	-0.730545649	1	5822	PWP2	chr21q22.3	601475	6	PWP2 periodic tryptophan protein homolog (yeast)	0	1	0	1	0	0	0	0	0	br	0.194516807	0.254554218	0.383888965
207549_x_at	0.188835798	1.250442784	1	4179	CD46	chr1q32	120920 /// 235400	31	"CD46 molecule, complement regulatory protein"	0	1	0	1	0	0	0	0	0	br	0.256977656	0.264983842	0.362434133
215218_s_at	-0.662004919	-0.637243842	1	284403	WDR62	chr19q13.12	---	6	WD repeat domain 62	0	1	0	1	0	0	0	0	0	br	0.237175146	0.209572677	0.382874947
205290_s_at	0.659091506	-0.398431618	1	650	BMP2	chr20p12	112261 /// 235200	2	bone morphogenetic protein 2	0	1	0	1	0	0	0	0	0	br	0.195493482	0.252924367	0.268572593
200032_s_at	0.059553626	0.22766788	1	6133	RPL9	chr4p13	603686	22	ribosomal protein L9	0	1	0	1	0	0	0	0	0	br	0.225897037	0.172007179	0.420453408
224891_at	0.654423839	1.192054828	1	2309	FOXO3	chr6q21	602681	5	forkhead box O3	0	1	0	1	0	0	0	0	0	br	0.207058846	0.231664183	0.443823786
1569638_at	-0.368530219	-0.896236918	1	6660	SOX5	chr12p12.1	604975	1	SRY (sex determining region Y)-box 5	0	1	0	1	0	0	0	0	0	br	0.147864384	0.296548276	0.447506575
213121_at	0.145755122	0.243873121	1	6625	SNRNP70	chr19q13.3	180740	1	small nuclear ribonucleoprotein 70kDa (U1)	0	1	0	1	0	0	0	0	0	br	0.173778477	0.160714372	0.363700432
218058_at	-0.367074611	-0.944450713	1	30827	CXXC1	chr18q12	609150	8	CXXC finger 1 (PHD domain)	0	1	0	1	0	0	0	0	0	br	0.22619795	0.218028983	0.222279919
223617_x_at	-0.299145086	-0.64880634	1	83858	ATAD3B	chr1p36.33	612317	4	"ATPase family, AAA domain containing 3B"	0	1	0	1	0	0	0	0	0	br	0.22126901	0.250157818	0.357301396
209864_at	0.08161114	-1.655416383	1	23401	FRAT2	chr10q24.1	605006	4	frequently rearranged in advanced T-cell lymphomas 2	1	1	1	0	0	1	0	0	0	br	0.214887623	0.260874377	0.270910878
236314_at	0.254172108	0.004382294	1	9852	EPM2AIP1	chr3p22.1	607911	1	EPM2A (laforin) interacting protein 1	0	1	0	1	0	0	0	0	0	br	0.21222133	0.266021108	0.363323468
207046_at	-0.789611513	0.157149434	14	121504   554313   8294   8359   8360   8361   8362   8363   8364   8365   8366   8367   8368   8370	HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4	chr12p12.3 /// chr1q21 /// chr6p21.3 /// chr6p21.33 /// chr6p22-p21.3	142750 /// 602822 /// 602823 /// 602824 /// 602825 /// 602826 /// 602827 /// 602828 /// 602829 /// 602830 /// 602831 /// 602833	92	"histone cluster 1, H4a /// histone cluster 1, H4b /// histone cluster 1, H4c /// histone cluster 1, H4d /// histone cluster 1, H4e /// histone cluster 1, H4f /// histone cluster 1, H4h /// histone cluster 1, H4i /// histone cluster 1, H4j /// histone cluster 1, H4k /// histone cluster 1, H4l /// histone cluster 2, H4a /// histone cluster 2, H4b /// histone cluster 4, H4"	0	1	0	1	0	0	0	0	0	br	0.196223782	0.236047141	0.286716456
