ann.probe	tis.cnt	tis	lv.cnt	lv	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	n.ann.tsp	g.name	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
202329_at	1	oral	1	nov_set.a	-0.484174831	0.869111536	1	1445	CSK	chr15q23-q25	5	c-src tyrosine kinase	lg	0.233367019	0.26858584	0.322139316
211152_s_at	1	oral	1	nov_set.a	-0.402910399	0.553102308	1	27429	HTRA2	chr2p12	11	HtrA serine peptidase 2	lg	0.231691422	0.245229698	0.325874697
203040_s_at	1	oral	1	nov_set.a	-0.627502315	-0.485248267	1	3145	HMBS	chr11q23.3	12	hydroxymethylbilane synthase	lg	0.263496808	0.295695214	0.426347562
201142_at	1	oral	1	g.lv6.csc.Esc	0.296635695	1.771925912	1	1965	EIF2S1	chr14q23.3	2	"eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa"	x	0.220399096	0.261854297	0.205001526
231866_at	1	oral	1	g.lv6.csc.Esc	0.323088177	1.876391192	1	4012	LNPEP	chr5q15	1	leucyl/cystinyl aminopeptidase	x	0.283641544	0.346846451	0.366100456
223519_at	1	oral	1	g.lv6.csc.Esc	-0.017335742	1.669794219	1	51776	ZAK	chr2q24.2	2	sterile alpha motif and leucine zipper containing kinase AZK	x	0.271323863	0.29037811	0.389822913
201153_s_at	1	oral	1	g.lv5.p.csc	0.063057811	1.84636078	1	4154	MBNL1	chr3q25	15	muscleblind-like (Drosophila)	x	0.228899287	0.297725761	0.472337651
231452_at	1	oral	1	g.lv5.p.csc	-0.191268042	-1.672656068	1	117245	HRASLS5	chr11q13.2	4	"HRAS-like suppressor family, member 5"	x	0.153035617	0.320283215	0.232208184
219930_at	1	oral	1	g.lv3.csc	-0.088803974	-1.416768658	1	11279	KLF8	chrXp11.21	7	Kruppel-like factor 8	x	0.164065468	0.24733567	0.181000455
208783_s_at	1	oral	1	g.lv3.csc	0.217907212	1.195031169	1	4179	CD46	chr1q32	28	"CD46 molecule, complement regulatory protein"	x	0.249934351	0.296019062	0.48600847
209895_at	1	oral	1	g.lv3.csc	0.387774689	1.504177038	1	5781	PTPN11	chr12q24	4	"protein tyrosine phosphatase, non-receptor type 11"	x	0.220581776	0.301595418	0.332930147
209896_s_at	1	oral	1	g.lv3.csc	0.418139188	1.214038887	1	5781	PTPN11	chr12q24	5	"protein tyrosine phosphatase, non-receptor type 11"	x	0.231312844	0.332770076	0.418910552
212610_at	1	oral	1	g.lv3.csc	0.441109798	0.962694474	1	5781	PTPN11	chr12q24	4	"protein tyrosine phosphatase, non-receptor type 11"	x	0.185573502	0.337185305	0.474678115
218598_at	1	oral	1	g.lv3.csc	0.300076053	1.191563246	1	60561	RINT1	chr7q22.2	4	RAD50 interactor 1	x	0.20732629	0.28405224	0.435688347
226335_at	1	oral	1	g.lv3.csc	0.11346901	1.503089257	1	6197	RPS6KA3	chrXp22.2-p22.1	2	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	x	0.233089036	0.329823232	0.397185726
205788_s_at	1	oral	1	g.lv3.csc	0.752079536	1.420278576	1	9877	ZC3H11A	chr1q32.1	4	zinc finger CCCH-type containing 11A	x	0.225550486	0.326005097	0.422501665
225921_at	1	oral	1	g.lv3.csc	0.519751952	1.808013594	1	51199	NIN	chr14q22.1	4	ninein (GSK3B interacting protein)	x	0.236239871	0.319823543	0.418490143
1558111_at	1	oral	1	g.lv3.csc	0.356416555	1.761203241	1	4154	MBNL1	chr3q25	1	muscleblind-like (Drosophila)	x	0.188482443	0.310198951	0.304050957
213024_at	1	oral	1	g.lv3.csc	0.509171326	1.461959885	1	7110	TMF1	chr3p21-p12	3	TATA element modulatory factor 1	x	0.244814857	0.365333736	0.44821484
227685_at	1	oral	1	g.lv3.csc	0.631013555	1.334741075	1	7110	TMF1	chr3p21-p12	3	TATA element modulatory factor 1	x	0.205396549	0.3535849	0.44702992
201821_s_at	1	oral	1	g.lv3.csc	0.654940081	1.399596049	1	10440	TIMM17A	chr1q32.1	10	translocase of inner mitochondrial membrane 17 homolog A (yeast)	x	0.237332589	0.305970324	0.272146985
203553_s_at	1	oral	1	g.lv3.csc	0.571084737	1.532785757	1	11183	MAP4K5	chr14q11.2-q21	6	mitogen-activated protein kinase kinase kinase kinase 5	x	0.192702044	0.269892517	0.432253
236006_s_at	1	oral	1	g.lv3.csc	0.507464011	1.299116102	1	11216	AKAP10	chr17p11.1	7	A kinase (PRKA) anchor protein 10	x	0.213032197	0.279172588	0.365367324
204094_s_at	1	oral	1	g.lv3.csc	0.459341187	1.16943273	1	9819	TSC22D2	chr3q25.1	6	"TSC22 domain family, member 2"	x	0.167990873	0.248059555	0.353990093
1566931_at	1	oral	1	g.lv3.csc	-0.395934297	-1.245070722	1	64216	TFB2M	chr1q44	1	"Transcription factor B2, mitochondrial, mRNA (cDNA clone IMAGE:5311413)"	x	0.182238742	0.303995533	0.414286125
222850_s_at	1	oral	1	g.lv3.csc	0.363837479	1.455933744	1	79982	DNAJB14	chr4q23	7	"DnaJ (Hsp40) homolog, subfamily B, member 14"	x	0.257833795	0.343605987	0.472519787
1554646_at	1	oral	1	g.lv3.csc	-0.18000146	-1.665201613	1	114876	OSBPL1A	chr18q11.1	1	oxysterol binding protein-like 1A	x	0.237041713	0.346397712	0.216523583
211967_at	1	oral	1	g.lv3.csc	0.242146216	1.357905544	1	114908	TMEM123	chr11q22.1	5	transmembrane protein 123	x	0.213116882	0.331809569	0.420778062
224593_at	1	oral	1	g.lv3.csc	0.273811691	1.53256097	1	144348	ZNF664	chr12q24.31	4	zinc finger protein 664	x	0.230172723	0.28235855	0.395267428
220516_at	1	oral	1	g.lv3.csc	-0.457831033	-1.547437901	1	54993	ZSCAN2	chr15q25.2	3	zinc finger and SCAN domain containing 2	x	0.247123501	0.275572999	0.356169056
203310_at	1	oral	1	g.lv3.csc	0.451026629	1.006370267	1	6814	STXBP3	chr1p13.3	7	syntaxin binding protein 3	x	0.169294339	0.30300878	0.438181685
213987_s_at	1	oral	1	g.lv3.csc	-0.654448561	-1.34292736	1	8621	CDC2L5	chr7p13	1	cell division cycle 2-like 5 (cholinesterase-related cell division controller)	x	0.216015508	0.247612495	0.268448696
223243_s_at	1	oral	1	g.lv3.csc	0.286945293	1.500067036	1	80267	EDEM3	chr1q24-q25	3	"ER degradation enhancer, mannosidase alpha-like 3"	x	0.261079152	0.343836297	0.446366025
208949_s_at	1	colon	1	lv_set.a	-0.376074713	1.379295809	1	3958	LGALS3	chr14q21-q22	12	"lectin, galactoside-binding, soluble, 3"	sf	0.286508052	0.213435434	0.400966832
214455_at	1	colon	1	lv_set.a	0.365563231	1.225270845	5	8339   8343   8344   8346   8347	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	chr6p21.3	7	"histone cluster 1, H2bc /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bi"	sf	0.2470339	0.19397624	0.227753685
242517_at	1	colon	1	lv_set.a	0.332496287	-0.956907384	1	84634	KISS1R	chr19p13.3	4	KISS1 receptor	sf	0.191799592	0.182081103	0.365058614
201141_at	1	colon	1	lv_set.a	0.22880161	1.309969127	1	10457	GPNMB	chr7p15	7	glycoprotein (transmembrane) nmb	sf	0.268252211	0.226620394	0.287921693
218241_at	1	colon	2	lv_set.a g.lv3.csc	0.491773835	1.292253976	1	9950	GOLGA5	chr14q32.12-q32.13	6	"golgi autoantigen, golgin subfamily a, 5"	lg	0.267252853	0.189659127	0.403319836
1554239_s_at	1	colon	1	lv_set.a	-0.665120805	1.217234949	1	284273	ZADH2	chr18q22.3	6	zinc binding alcohol dehydrogenase domain containing 2	lg	0.248567627	0.249690539	0.208414114
36920_at	1	colon	1	nov_set.a	0.177130743	0.612158999	1	4534	MTM1	chrXq28	5	myotubularin 1	com	0.20602622	0.271056096	0.381873982
207812_s_at	1	colon	1	nov_set.a	0.245762548	0.42383957	1	26003	GORASP2	chr2q31.1-q31.2	4	"golgi reassembly stacking protein 2, 55kDa"	com	0.184791216	0.214029563	0.344640636
201611_s_at	1	colon	1	nov_set.a	-0.568473102	-1.10993209	1	23463	ICMT	chr1p36.21	3	isoprenylcysteine carboxyl methyltransferase	com	0.211441512	0.311561516	0.205725041
229336_at	1	colon	1	nov_set.a	-0.656927467	-0.945818277	1	6483	ST3GAL2	chr16q22.1	4	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"	com	0.274575016	0.258868402	0.354108374
224855_at	1	colon	1	nov_set.a	-0.103787797	-0.580650314	1	29920	PYCR2	chr1q42.12	8	"pyrroline-5-carboxylate reductase family, member 2"	br	0.232280979	0.228815662	0.294967326
202441_at	1	colon	1	nov_set.a	-0.023819227	0.673047713	1	10613	ERLIN1	chr10q21-q22	6	ER lipid raft associated 1	sf	0.210238187	0.20593862	0.391431389
202912_at	1	colon	1	nov_set.a	0.159523211	-0.513515348	1	133	ADM	chr11p15.4	4	adrenomedullin	sf	0.257666242	0.230015679	0.399953392
229519_at	1	colon	1	nov_set.a	0.575097084	0.274835968	1	8087	FXR1	chr3q28	15	"fragile X mental retardation, autosomal homolog 1"	sf	0.246321842	0.249308709	0.422338231
205245_at	1	colon	1	nov_set.a	-0.509971373	-1.2743774	1	50855	PARD6A	chr16q22.1	9	par-6 partitioning defective 6 homolog alpha (C. elegans)	sf	0.255187988	0.240655334	0.238279018
212215_at	1	colon	1	nov_set.a	0.068882477	0.176419243	1	9581	PREPL	chr2p21	7	prolyl endopeptidase-like	sf	0.262701057	0.337039096	0.413067068
200033_at	1	colon	1	nov_set.a	0.003947789	0.532203832	1	1655	DDX5	chr17q21	7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	sf	0.198594595	0.252824859	0.408552529
213538_at	1	colon	1	nov_set.a	0.529033834	-0.11009703	1	6651	SON	chr21q22.1-q22.2|21q22.11	3	SON DNA binding protein	sf	0.208434151	0.201251528	0.314678291
203361_s_at	1	colon	1	nov_set.a	-0.44725538	-1.027228312	1	26292	MYCBP	chr1p33-p32.2	3	c-myc binding protein	sf	0.194637669	0.231672754	0.310237588
202032_s_at	1	colon	1	nov_set.a	0.002668676	1.409919453	1	4122	MAN2A2	chr15q26.1	4	"mannosidase, alpha, class 2A, member 2"	sf	0.221548167	0.225488822	0.291064689
209119_x_at	1	colon	1	nov_set.a	-0.354091625	1.089647545	1	7026	NR2F2	chr15q26	2	"nuclear receptor subfamily 2, group F, member 2"	sf	0.20829377	0.182506816	0.412243886
217398_x_at	1	colon	1	nov_set.a	-0.048246726	0.532806013	1	2597	GAPDH	chr12p13	5	glyceraldehyde-3-phosphate dehydrogenase	sf	0.222729284	0.262338058	0.445575084
201969_at	1	colon	1	nov_set.a	-0.432518047	-1.689004753	1	4678	NASP	chr1p34.1	6	nuclear autoantigenic sperm protein (histone-binding)	sf	0.282171866	0.220835088	0.352130615
AFFX-HUMGAPDH/M33197_3_at	1	colon	1	nov_set.a	0.001953272	0.537614548	1	2597	GAPDH	chr12p13	1	glyceraldehyde-3-phosphate dehydrogenase	sf	0.260302391	0.301407928	0.277812963
202699_s_at	1	colon	1	nov_set.a	-0.281225475	0.117025366	1	9725	TMEM63A	chr1q42.12	3	transmembrane protein 63A	sf	0.264684909	0.273365857	0.266759451
207781_s_at	1	colon	1	nov_set.a	0.369764171	0.223183399	1	7552	ZNF711	chrXq21.1-q21.2	10	zinc finger protein 711	sf	0.27993294	0.275043178	0.309595806
213843_x_at	1	colon	1	nov_set.a	0.31982781	0.227620142	1	6535	SLC6A8	chrXq28	9	"solute carrier family 6 (neurotransmitter transporter, creatine), member 8"	sf	0.193790318	0.240155234	0.420335387
209075_s_at	1	colon	1	nov_set.a	0.151427083	0.936577765	1	23479	ISCU	chr12q24.1	11	iron-sulfur cluster scaffold homolog (E. coli)	sf	0.237166554	0.183828339	0.315225301
205080_at	1	colon	1	nov_set.a	0.118625124	0.181784582	1	5915	RARB	chr3p24	1	"retinoic acid receptor, beta"	sf	0.250783992	0.213492144	0.248914862
208546_x_at	1	colon	1	nov_set.a	-0.305058725	-0.034107263	13	3017   3018   440686   8339   8341   8343   8344   8345   8346   8347   8349   85236   8970	HIST1H2BB /// HIST1H2BC /// HIST1H2BD /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BH /// HIST1H2BI /// HIST1H2BJ /// HIST1H2BK /// HIST1H2BN /// HIST2H2BE /// HIST2H3PS2	chr1q21-q23 /// chr1q21.1 /// chr6p21.3 /// chr6p21.33 /// chr6p22-p21.3 /// chr6p22.1	58	"histone cluster 1, H2bb /// histone cluster 1, H2bc /// histone cluster 1, H2bd /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bh /// histone cluster 1, H2bi /// histone cluster 1, H2bj /// histone cluster 1, H2bk /// histone cluster 1, H2bn /// histone cluster 2, H2be /// histone cluster 2, H3, pseudogene 2"	sf	0.226060658	0.288733123	0.278322046
209015_s_at	1	colon	1	nov_set.a	-0.222835618	-1.456644085	1	10049	DNAJB6	chr7q36.3	7	"DnaJ (Hsp40) homolog, subfamily B, member 6"	sf	0.21243743	0.216983701	0.453925576
213453_x_at	1	colon	1	nov_set.a	-0.039201407	0.587019057	1	2597	GAPDH	chr12p13	24	glyceraldehyde-3-phosphate dehydrogenase	sf	0.221194429	0.239972508	0.447229563
222881_at	1	colon	1	nov_set.a	-0.192091808	0.844276296	1	10855	HPSE	chr4q21.3	1	heparanase	sf	0.22115336	0.220242749	0.310062242
208842_s_at	1	colon	1	nov_set.a	0.337747146	1.119032312	1	26003	GORASP2	chr2q31.1-q31.2	5	"golgi reassembly stacking protein 2, 55kDa"	sf	0.220577191	0.241403871	0.276914435
203846_at	1	colon	1	nov_set.a	-0.264492594	0.514437478	1	22954	TRIM32	chr9q33.1	5	tripartite motif-containing 32	sf	0.242166493	0.249338269	0.290041887
208527_x_at	1	colon	1	nov_set.a	0.05701183	0.691074412	5	8339   8343   8344   8346   8347	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	chr6p21.3	8	"histone cluster 1, H2bc /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bi"	sf	0.227026368	0.236343685	0.384538879
209509_s_at	1	colon	1	nov_set.a	-0.441001894	0.230411579	1	1798	DPAGT1	chr11q23.3	8	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	sf	0.214235063	0.257699859	0.446918224
208490_x_at	1	colon	1	nov_set.a	0.034813706	0.624242647	5	8339   8343   8344   8346   8347	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	chr6p21.3	8	"histone cluster 1, H2bc /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bi"	sf	0.228644306	0.25101062	0.380164211
214332_s_at	1	colon	1	nov_set.a	-1.073406288	-0.861227418	1	10102	TSFM	chr12q13-q14	2	"Ts translation elongation factor, mitochondrial"	sf	0.224688621	0.24767424	0.2901973
217810_x_at	1	colon	1	nov_set.a	0.290219301	0.306736852	1	51520	LARS	chr5q32	4	leucyl-tRNA synthetase	sf	0.237130063	0.340597874	0.444211151
231715_s_at	1	colon	1	nov_set.a	-0.192182353	0.185221996	1	29920	PYCR2	chr1q42.12	7	"pyrroline-5-carboxylate reductase family, member 2"	sf	0.233707629	0.254821043	0.372399529
206096_at	1	colon	1	nov_set.a	0.411278113	-0.699891058	1	7584	ZNF35	chr3p22-p21	4	zinc finger protein 35	sf	0.215312424	0.182704398	0.338316386
233917_s_at	1	colon	1	nov_set.a	-0.210639998	1.333198272	1	4343	MOV10	chr1p13.2	12	"Mov10, Moloney leukemia virus 10, homolog (mouse)"	sf	0.194637832	0.25601266	0.242888116
225342_at	1	colon	1	nov_set.a	0.507516434	-0.819830359	2	205   645619	AK3L1 /// AK3L2	chr12p11.21 /// chr1p31.3	3	adenylate kinase 3-like 1 /// adenylate kinase 3-like 2	sf	0.202757613	0.153360496	0.269414428
201067_at	1	colon	1	nov_set.a	-0.346284078	0.640290316	1	5701	PSMC2	chr7q22.1-q22.3	1	"proteasome (prosome, macropain) 26S subunit, ATPase, 2"	sf	0.259414738	0.333747815	0.388424324
1554242_a_at	1	colon	1	nov_set.a	0.205390439	-0.86106972	1	1690	COCH	chr14q12-q13	11	"coagulation factor C homolog, cochlin (Limulus polyphemus)"	sf	0.254578788	0.184587608	0.294346101
214542_x_at	1	colon	1	nov_set.a	-0.276935029	-0.080999195	7	8329   8330   8331   8332   8336   85235   8969	HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AJ /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM	chr6p21.33 /// chr6p22-p21.3 /// chr6p22.1	18	"histone cluster 1, H2ag /// histone cluster 1, H2ah /// histone cluster 1, H2ai /// histone cluster 1, H2aj /// histone cluster 1, H2ak /// histone cluster 1, H2al /// histone cluster 1, H2am"	sf	0.253676732	0.316724574	0.316182281
202595_s_at	1	colon	1	nov_set.a	-0.10409689	-0.868224461	1	23484	LEPROTL1	chr8p21.2-p21.1	7	leptin receptor overlapping transcript-like 1	sf	0.226851619	0.230611006	0.292124358
200989_at	1	colon	1	nov_set.a	0.422736766	0.88382062	1	3091	HIF1A	chr14q21-q24	9	"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"	sf	0.27431753	0.27907268	0.466396387
229947_at	1	colon	1	nov_set.a	0.569236118	0.123945575	1	51050	PI15	chr8q21.11	2	peptidase inhibitor 15	sf	0.209821112	0.289306805	0.182811598
202139_at	1	colon	1	nov_set.a	-0.666880612	0.838053553	1	8574	AKR7A2	chr1p36.13	9	"aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)"	lg	0.235449024	0.246183726	0.338237743
203515_s_at	1	colon	1	nov_set.a	-0.886375551	-0.302090183	1	10654	PMVK	chr1q22	6	phosphomevalonate kinase	lg	0.239206677	0.231979739	0.321363452
200831_s_at	1	colon	1	nov_set.a	0.412272397	0.729390189	1	6319	SCD	chr10q24.31	4	stearoyl-CoA desaturase (delta-9-desaturase)	lg	0.257753574	0.303293624	0.421716612
48808_at	1	colon	1	nov_set.a	-0.602965226	-0.144672139	1	1719	DHFR	chr5q11.2-q13.2	1	dihydrofolate reductase	lg	0.294783497	0.203084078	0.299863923
208908_s_at	1	colon	1	g.lv7.ALL	0.085157205	1.875589265	1	831	CAST	chr5q15	32	calpastatin	x	0.232225314	0.197161533	0.258004757
215073_s_at	1	colon	1	g.lv7.ALL	-0.051558608	1.815173441	1	7026	NR2F2	chr15q26	6	"nuclear receptor subfamily 2, group F, member 2"	x	0.196202068	0.179130724	0.179983664
207467_x_at	1	colon	1	g.lv5.p.csc	0.053909798	1.730700026	1	831	CAST	chr5q15	23	calpastatin	x	0.234155982	0.202584462	0.390907107
208940_at	1	colon	1	g.lv5.p.csc	-0.227838094	-1.745475841	1	22929	SEPHS1	chr10p14	2	selenophosphate synthetase 1	x	0.261930517	0.3053364	0.438984212
225188_at	1	colon	1	g.lv3.csc	0.276407709	1.29727988	1	65059	RAPH1	chr2q33	2	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	x	0.208699318	0.246742242	0.486824063
205368_at	1	colon	1	g.lv3.csc	-0.400138373	-1.734575444	1	9715	FAM131B	chr7q34	5	"family with sequence similarity 131, member B"	x	0.186511892	0.220498385	0.412194968
201823_s_at	1	colon	1	g.lv3.csc	0.110295787	1.400699068	1	9604	RNF14	chr5q23.3-q31.1	16	ring finger protein 14	x	0.195109524	0.204317731	0.371907214
233988_x_at	1	colon	1	g.lv3.csc	-0.273052095	-1.198066558	1	80274	SCUBE1	chr22q13	7	"signal peptide, CUB domain, EGF-like 1"	x	0.250112783	0.220215653	0.407856064
1553741_at	1	breast	2	lv_set.a g.lv5.p.csc	0.054006644	-1.697862238	1	148645	C1orf211	chr1p36.31	1	chromosome 1 open reading frame 211	atrt	0.191596917	0.300221563	0.229939098
224783_at	1	breast	1	lv_set.a	-0.231942679	1.367511365	1	283991	FAM100B	chr17q25.1	1	"family with sequence similarity 100, member B"	br	0.275215604	0.195912392	0.272666305
236491_at	1	breast	2	lv_set.a g.lv3.csc	-0.141158697	-0.670896535	1	10017	BCL2L10	chr15q21	5	BCL2-like 10 (apoptosis facilitator)	br	0.232224368	0.23296107	0.449523322
218330_s_at	1	breast	1	lv_set.a	-0.051191872	-1.356103798	1	89797	NAV2	chr11p15.1	13	neuron navigator 2	br	0.195028815	0.252264707	0.232218764
1552761_at	1	breast	2	lv_set.a g.lv3.csc	-0.197547179	-1.312076389	1	162515	SLC16A11	chr17p13.1	5	"solute carrier family 16, member 11 (monocarboxylic acid transporter 11)"	br	0.248265429	0.315422627	0.389383217
217287_s_at	1	breast	2	lv_set.a g.lv3.csc	-0.275099599	-1.258728968	1	7225	TRPC6	chr11q21-q22	7	"transient receptor potential cation channel, subfamily C, member 6"	cn	0.237331985	0.261947095	0.227470515
206208_at	1	breast	2	lv_set.a g.lv3.csc	-0.614109382	-1.663030306	1	762	CA4	chr17q23	8	carbonic anhydrase IV	snail	0.205324188	0.227290535	0.352860968
206209_s_at	1	breast	2	lv_set.a g.lv3.csc	-0.360436253	-1.297336833	1	762	CA4	chr17q23	8	carbonic anhydrase IV	snail	0.19108977	0.244713216	0.227929606
222619_at	1	breast	1	lv_set.a	0.678759089	-1.069610127	1	23528	ZNF281	chr1q32.1	1	zinc finger protein 281	snail	0.225463767	0.239177619	0.303050578
242854_x_at	1	breast	1	lv_set.a	0.570051701	1.169839999	1	8847	DLEU2	chr13q14.3	1	deleted in lymphocytic leukemia 2 (non-protein coding)	snail	0.24426395	0.281726271	0.216469055
220116_at	1	breast	1	lv_set.a	0.197186506	-1.6519438	1	3781	KCNN2	chr5q22.3	10	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2"	snail	0.233535469	0.169082683	0.370326978
207329_at	1	breast	2	lv_set.a g.lv3.csc	-0.359091931	-0.200164907	1	4317	MMP8	chr11q22.3	3	matrix metallopeptidase 8 (neutrophil collagenase)	snail	0.182385091	0.156182334	0.405609196
225661_at	1	breast	1	lv_set.a	-0.270759639	1.42482532	1	3454	IFNAR1	chr21q22.1|21q22.11	2	"interferon (alpha, beta and omega) receptor 1"	snail	0.219222926	0.183254975	0.339515298
203843_at	1	breast	2	lv_set.a g.lv6.csc.Esc	0.116829798	1.677951959	1	6197	RPS6KA3	chrXp22.2-p22.1	4	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	sf	0.221220928	0.328541389	0.316719189
208286_x_at	1	breast	2	lv_set.a g.lv7.ALL	0.01335933	-1.950955839	4	5460   5462   642559   645682	POU5F1 /// POU5F1P1 /// POU5F1P3 /// POU5F1P4	chr12p13.31 /// chr1q22 /// chr6p21.31 /// chr8q24.21	20	POU class 5 homeobox 1 /// POU class 5 homeobox 1 pseudogene 1 /// POU class 5 homeobox 1 pseudogene 3 /// POU class 5 homeobox 1 pseudogene 4	lg	0.203975335	0.225932971	0.388325222
227795_at	1	breast	1	nov_set.a	-0.18173398	-0.81264444	1	4723	NDUFV1	chr11q13	35	"NDUFV1=NADH:ubiquinone oxidoreductase flavoprotein 1 subunit [human, kidney, mRNA Partial, 771 nt]"	com	0.150434045	0.310228797	0.378499496
215065_at	1	breast	1	nov_set.a	0.058069608	-0.582297921	1	23133	PHF8	chrXp11.22	1	PHD finger protein 8	com	0.21164178	0.294868088	0.412236351
207341_at	1	breast	1	nov_set.a	-0.285965565	-0.466285298	1	5657	PRTN3	chr19p13.3	1	proteinase 3	com	0.196881192	0.125908333	0.434339364
204766_s_at	1	breast	1	nov_set.a	-0.702214544	-0.966048122	1	4521	NUDT1	chr7p22	28	nudix (nucleoside diphosphate linked moiety X)-type motif 1	com	0.256800159	0.231301129	0.424470705
201577_at	1	breast	1	nov_set.a	-0.739747329	-0.097601602	2	4830   4831	NME1 /// NME2	chr17q21.3	14	"non-metastatic cells 1, protein (NM23A) expressed in /// non-metastatic cells 2, protein (NM23B) expressed in"	com	0.259726275	0.263474644	0.372527161
230619_at	1	breast	1	nov_set.a	0.402288172	0.420281457	1	405	ARNT	chr1q21	8	aryl hydrocarbon receptor nuclear translocator	atrt	0.222883553	0.194561661	0.236497148
207212_at	1	breast	1	nov_set.a	-0.623897772	-0.932625943	1	6550	SLC9A3	chr5p15.3	5	"solute carrier family 9 (sodium/hydrogen exchanger), member 3"	atrt	0.17538248	0.219924536	0.353819774
204420_at	1	breast	1	nov_set.a	-0.139055518	0.870349927	1	8061	FOSL1	chr11q13	4	FOS-like antigen 1	br	0.272156219	0.243676262	0.386650131
217053_x_at	1	breast	1	nov_set.a	-0.178906865	-0.51263829	1	2115	ETV1	chr7p21.3	1	ets variant 1	br	0.271133085	0.251766268	0.310533611
217061_s_at	1	breast	1	nov_set.a	-0.21502677	-0.768059367	1	2115	ETV1	chr7p21.3	16	ets variant 1	br	0.275653443	0.260250784	0.309019141
216705_s_at	1	breast	1	nov_set.a	0.213522104	0.328252669	1	100	ADA	chr20q12-q13.11	6	adenosine deaminase	br	0.19738582	0.253473135	0.306942555
207549_x_at	1	breast	1	nov_set.a	0.188835798	1.250442784	1	4179	CD46	chr1q32	31	"CD46 molecule, complement regulatory protein"	br	0.256977656	0.264983842	0.362434133
236314_at	1	breast	1	nov_set.a	0.254172108	0.004382294	1	9852	EPM2AIP1	chr3p22.1	1	EPM2A (laforin) interacting protein 1	br	0.21222133	0.266021108	0.363323468
205294_at	1	breast	1	nov_set.a	-0.245244057	-0.171291823	1	10458	BAIAP2	chr17q25	3	BAI1-associated protein 2	br	0.248905781	0.284532854	0.46867439
1557639_at	1	breast	1	nov_set.a	-0.159607575	-0.102714065	1	4774	NFIA	chr1p31.3-p31.2	1	Nuclear factor 1 A-type	br	0.217390207	0.153998042	0.183510931
231778_at	1	breast	1	nov_set.a	-0.472094787	0.408104949	1	1747	DLX3	chr17q21	4	distal-less homeobox 3	br	0.256419525	0.310510825	0.30394832
217555_at	1	breast	1	nov_set.a	-0.212122627	0.058909714	1	8243	SMC1A	chrXp11.22-p11.21	2	structural maintenance of chromosomes 1A	br	0.174769023	0.245303465	0.296457188
208234_x_at	1	breast	1	nov_set.a	-0.346358063	-0.875179189	1	2263	FGFR2	chr10q26	1	fibroblast growth factor receptor 2	br	0.252393485	0.298447737	0.230386678
207517_at	1	breast	1	nov_set.a	0.417344424	0.563444034	1	3918	LAMC2	chr1q25-q31	2	"laminin, gamma 2"	br	0.283170709	0.2502679	0.194622289
223887_at	1	breast	1	nov_set.a	-0.138659465	-0.982628469	1	29933	GPR132	chr14q32.3	7	G protein-coupled receptor 132	cn	0.220511005	0.249381107	0.224884241
1561080_at	1	breast	1	nov_set.a	0.246931701	0.116434511	1	7296	TXNRD1	chr12q23-q24.1	1	thioredoxin reductase 1	cn	0.176950288	0.198321566	0.298686862
239014_at	1	breast	1	nov_set.a	0.769911111	0.515109104	1	55749	CCAR1	chr10q21.3	1	Death inducer with SAP domain DIS	cn	0.19071937	0.264233455	0.413032143
240702_at	1	breast	1	nov_set.a	-0.053875296	-0.269415379	1	8925	HERC1	chr15q22	3	hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1	cn	0.173270757	0.218579432	0.31798485
239827_at	1	breast	1	nov_set.a	0.094678344	0.119568573	1	28984	C13orf15	chr13q14.11	11	RGC32 (RGC32)	snail	0.243240122	0.263596273	0.32378444
